"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Valère Germain","Marseille","FRA","FW",NA,29,15,25,97,314,437,71.9,202,247,81.8,15,31,48.4,66,93,71,13,8,3,419,16,3,1,5,26,7,0,2,589,6,3,50,3,50
"Victor Osimhen","Lille","NGA","FW",NA,20,35,11,148,219,374,58.6,144,213,67.6,9,20,45,41,76,53.9,21,4,2,345,27,0,1,1,24,6,0,2,670,38,15,39.5,23,60.5
"Victorien Angban","Metz","CIV","MF",NA,22,25,70,17,542,620,87.4,259,286,90.6,42,58,72.4,224,244,91.8,3,3,0,596,23,17,0,6,3,2,1,1,708,21,15,71.4,6,28.6
"Vincent Manceau","Angers","FRA","DF",NA,30,30,120,69,1069,1347,79.4,565,612,92.3,87,190,45.8,380,462,82.3,13,21,4,1080,265,18,0,5,42,247,0,2,1546,14,6,42.9,8,57.1
"Vincent Pajot","Metz","FRA","MF",NA,28,12,18,15,197,243,81.1,86,103,83.5,21,26,80.8,84,100,84,10,3,0,48,0,0,1,0,1,0,0,1,314,6,2,33.3,4,66.7
"Vincent Pajot","Metz","FRA","MF",NA,28,12,18,15,33,49,67.3,15,23,65.2,2,4,50,12,15,80,3,0,0,48,0,0,1,0,1,0,0,1,314,6,2,33.3,4,66.7
"Vincent Pajot","Angers","FRA","MF",NA,28,3,1,5,197,243,81.1,86,103,83.5,21,26,80.8,84,100,84,10,3,0,212,31,16,0,3,12,0,11,0,314,6,2,33.3,4,66.7
"Vincent Pajot","Angers","FRA","MF",NA,28,3,1,5,197,243,81.1,86,103,83.5,21,26,80.8,84,100,84,10,3,0,48,0,0,1,0,1,0,0,1,314,6,2,33.3,4,66.7
"Vincent Pajot","Angers","FRA","MF",NA,28,3,1,5,33,49,67.3,15,23,65.2,2,4,50,12,15,80,3,0,0,212,31,16,0,3,12,0,11,0,314,6,2,33.3,4,66.7
"Vincent Pajot","Angers","FRA","MF",NA,28,3,1,5,33,49,67.3,15,23,65.2,2,4,50,12,15,80,3,0,0,48,0,0,1,0,1,0,0,1,314,6,2,33.3,4,66.7
"Vincent Pajot","Metz","FRA","MF",NA,28,12,18,15,33,49,67.3,15,23,65.2,2,4,50,12,15,80,3,0,0,212,31,16,0,3,12,0,11,0,314,6,2,33.3,4,66.7
"Vincent Pajot","Metz","FRA","MF",NA,28,12,18,15,197,243,81.1,86,103,83.5,21,26,80.8,84,100,84,10,3,0,212,31,16,0,3,12,0,11,0,314,6,2,33.3,4,66.7
"Vitorino Hilton","Montpellier","BRA","DF",NA,41,28,110,6,1139,1420,80.2,220,267,82.4,268,414,64.7,644,701,91.9,13,6,0,1354,63,53,1,16,4,10,0,3,1701,9,8,88.9,1,11.1
"Vlatko Stojanovski","Nîmes","MKD","FW",NA,22,2,0,11,21,29,72.4,8,10,80,1,1,100,9,11,81.8,3,1,1,28,1,0,0,0,2,0,0,0,42,2,2,100,0,0
"Vukašin Jovanović","Bordeaux","SRB","DF",NA,23,4,27,0,409,462,88.5,152,163,93.3,43,66,65.2,207,222,93.2,3,1,0,446,16,7,0,3,0,9,0,0,527,2,0,0,2,100
"Wahbi Khazri","Saint-Étienne","TUN","FW","MF",28,39,36,98,220,358,61.5,96,128,75,33,73,45.2,74,110,67.3,19,12,2,282,71,16,2,11,57,8,36,5,529,30,16,53.3,14,46.7
"Wesley Fofana","Saint-Étienne","FRA","DF",NA,18,30,33,4,536,657,81.6,203,234,86.8,34,80,42.5,289,321,90,2,0,0,622,35,23,1,3,2,12,0,0,830,8,3,37.5,5,62.5
"Wesley Lautoa","Dijon","NCL","MF","DF",31,9,68,4,853,990,86.2,329,367,89.6,129,170,75.9,378,413,91.5,9,5,1,957,32,30,1,13,2,2,0,1,1224,18,15,83.3,3,16.7
"Wesley Saïd","Toulouse","FRA","MF","FW",24,43,50,84,334,418,79.9,189,214,88.3,27,45,60,104,128,81.3,12,13,3,390,25,9,1,1,21,5,2,3,560,41,28,68.3,13,31.7
"William Saliba","Saint-Étienne","FRA","DF",NA,18,20,33,7,491,557,88.2,196,212,92.5,51,71,71.8,237,257,92.2,1,1,0,531,25,10,1,7,0,15,0,1,674,7,6,85.7,1,14.3
"William Vainqueur","Toulouse","FRA","MF",NA,30,15,74,31,874,985,88.7,494,529,93.4,59,85,69.4,292,327,89.3,9,4,1,963,22,18,0,14,11,2,1,0,1198,25,21,84,4,16
"Wissam Ben Yedder","Monaco","FRA","FW",NA,28,71,102,209,591,819,72.2,390,469,83.2,22,51,43.1,147,203,72.4,45,31,5,776,38,4,12,3,32,5,0,5,1050,56,34,60.7,22,39.3
"Wylan Cyprien","Nice","FRA","MF",NA,24,24,156,28,1126,1351,83.3,498,552,90.2,143,242,59.1,466,513,90.8,37,8,3,1201,148,67,1,11,97,1,80,2,1504,23,14,60.9,9,39.1
"Xavier Chavalerin","Reims","FRA","MF",NA,28,17,112,53,841,1108,75.9,402,451,89.1,126,238,52.9,302,375,80.5,42,25,8,977,125,59,2,18,107,6,60,6,1349,22,13,59.1,9,40.9
"Xeka","Lille","POR","MF",NA,24,17,59,20,387,458,84.5,183,204,89.7,42,56,75,138,153,90.2,8,2,0,447,10,10,1,10,6,0,0,1,532,6,4,66.7,2,33.3
"Yacine Adli","Bordeaux","FRA","MF",NA,19,38,65,47,448,571,78.5,225,256,87.9,44,76,57.9,165,202,81.7,19,5,0,530,38,17,6,2,39,2,19,3,704,48,26,54.2,22,45.8
"Yann Gboho","Rennes","FRA","FW",NA,18,9,9,14,39,52,75,28,32,87.5,1,2,50,10,12,83.3,5,4,0,51,1,1,0,0,1,0,0,0,95,15,7,46.7,8,53.3
"Yann M'Vila","Saint-Étienne","FRA","MF","DF",29,4,116,8,1034,1207,85.7,436,488,89.3,149,204,73,427,467,91.4,10,4,0,1182,23,22,1,13,0,1,0,2,1381,6,5,83.3,1,16.7
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,94,12,4,0,1,8,4,4,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,94,12,4,0,1,8,4,4,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,247,75,32,1,2,66,1,42,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,247,75,32,1,2,66,1,42,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,94,12,4,0,1,8,4,4,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,94,12,4,0,1,8,4,4,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,247,75,32,1,2,66,1,42,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,4,8,20,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,247,75,32,1,2,66,1,42,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,94,12,4,0,1,8,4,4,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,94,12,4,0,1,8,4,4,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,247,75,32,1,2,66,1,42,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,247,75,32,1,2,66,1,42,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,94,12,4,0,1,8,4,4,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,212,323,65.6,102,126,81,31,82,37.8,64,90,71.1,19,6,1,94,12,4,0,1,8,4,4,1,452,36,17,47.2,19,52.8
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,247,75,32,1,2,66,1,42,1,131,7,4,57.1,3,42.9
"Yassine Benrahou","Nîmes","FRA","MF","FW",20,17,30,46,82,107,76.6,43,49,87.8,5,9,55.6,24,33,72.7,6,3,1,247,75,32,1,2,66,1,42,1,452,36,17,47.2,19,52.8
"Yassine Benzia","Dijon","ALG","MF",NA,24,6,4,5,63,85,74.1,31,35,88.6,3,9,33.3,26,31,83.9,4,1,0,72,12,6,0,0,4,0,2,1,113,6,3,50,3,50
"Yaya Sanogo","Toulouse","FRA","FW",NA,26,4,8,44,112,173,64.7,75,107,70.1,1,2,50,29,42,69,8,2,0,160,12,1,1,0,0,0,0,1,294,3,1,33.3,2,66.7
"Yoann Court","Brest","FRA","FW","MF",29,33,65,95,371,554,67,200,258,77.5,48,94,51.1,110,156,70.5,17,15,4,502,48,15,1,8,70,5,28,4,767,23,12,52.2,11,47.8
"Yohan Cabaye","Saint-Étienne","FRA","MF",NA,33,11,59,11,410,521,78.7,171,192,89.1,54,90,60,167,206,81.1,8,6,2,492,28,11,2,4,24,2,15,1,622,8,6,75,2,25
"Youcef Atal","Nice","ALG","FW","DF",23,54,40,119,399,509,78.4,253,286,88.5,24,39,61.5,113,150,75.3,10,12,3,440,69,15,0,6,30,52,2,0,741,106,47,44.3,59,55.7
"Youssef Aït Bennasser","Bordeaux","MAR","MF",NA,23,6,47,6,350,406,86.2,190,206,92.2,19,32,59.4,130,143,90.9,4,3,0,400,4,3,1,0,2,1,0,2,465,7,4,57.1,3,42.9
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,438,0,0,1,3,8,0,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,438,0,0,1,3,8,0,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,354,6,2,2,5,6,4,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,354,6,2,2,5,6,4,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,438,0,0,1,3,8,0,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,438,0,0,1,3,8,0,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,354,6,2,2,5,6,4,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Monaco","FRA","MF",NA,20,18,47,20,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,354,6,2,2,5,6,4,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,438,0,0,1,3,8,0,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,438,0,0,1,3,8,0,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,354,6,2,2,5,6,4,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,362,439,82.5,166,189,87.8,36,48,75,144,165,87.3,8,4,1,354,6,2,2,5,6,4,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,438,0,0,1,3,8,0,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,438,0,0,1,3,8,0,0,1,560,17,9,52.9,8,47.1
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,354,6,2,2,5,6,4,0,1,444,19,6,31.6,13,68.4
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,28,56,43,303,361,83.9,137,155,88.4,31,45,68.9,127,139,91.4,5,5,1,354,6,2,2,5,6,4,0,1,560,17,9,52.9,8,47.1
"Youssouf Koné","Lyon","MLI","DF",NA,24,20,44,26,554,654,84.7,277,300,92.3,50,78,64.1,213,249,85.5,8,4,2,567,85,8,0,5,24,77,0,2,734,22,16,72.7,6,27.3
"Youssouf Sabaly","Bordeaux","SEN","DF",NA,26,25,41,53,471,590,79.8,265,304,87.2,23,43,53.5,167,207,80.7,12,12,6,497,93,7,3,1,31,86,0,0,718,19,10,52.6,9,47.4
"Yun Il-lok","Montpellier","KOR","MF","FW",27,4,1,13,40,55,72.7,24,31,77.4,1,2,50,13,17,76.5,3,2,2,54,1,0,0,0,5,1,0,0,66,7,2,28.6,5,71.4
"Yunis Abdelhamid","Reims","MAR","DF",NA,31,21,96,6,1323,1570,84.3,370,420,88.1,185,269,68.8,762,854,89.2,5,1,0,1491,75,72,0,13,1,3,0,4,1854,26,20,76.9,6,23.1
"Yusuf Yazıcı","Lille","TUR","MF","FW",22,22,35,40,315,457,68.9,157,183,85.8,38,94,40.4,91,120,75.8,24,6,0,355,97,23,6,5,72,12,60,5,576,23,8,34.8,15,65.2
"Yvann Macon","Saint-Étienne","FRA","DF",NA,20,4,3,4,43,63,68.3,27,39,69.2,2,3,66.7,14,19,73.7,0,0,0,44,19,0,0,2,3,19,0,0,82,4,1,25,3,75
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,20,16,46,12,416,522,79.7,159,184,86.4,70,109,64.2,172,196,87.8,9,3,0,511,8,7,3,12,8,1,0,3,650,41,36,87.8,5,12.2
"Zeki Çelik","Lille","TUR","DF",NA,22,54,105,99,1074,1375,78.1,539,613,87.9,105,180,58.3,376,458,82.1,15,23,8,1094,274,15,1,10,53,258,1,7,1615,34,15,44.1,19,55.9
"Zinedine Ferhat","Nîmes","ALG","FW","MF",26,85,82,198,587,938,62.6,319,418,76.3,63,148,42.6,177,280,63.2,51,38,17,812,119,43,2,6,165,15,61,7,1222,104,50,48.1,54,51.9
"Zinédine Ould Khaled","Angers","FRA","MF",NA,19,0,3,2,24,25,96,9,10,90,2,2,100,10,10,100,0,0,0,25,0,0,0,0,0,0,0,0,34,1,1,100,0,0
