"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,365,8,7,0,3,1,1,0,0,643,4,4,100,0,0
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,365,8,7,0,3,1,1,0,0,423,2,1,50,1,50
"Stefan Lainer","Gladbach","AUT","DF",NA,26,88,123,124,1086,1561,69.6,514,630,81.6,108,217,49.8,436,600,72.7,36,46,22,1243,309,35,0,10,103,273,1,9,1882,60,33,55,27,45
"Stefan Posch","Hoffenheim","AUT","DF",NA,22,28,94,17,1200,1510,79.5,472,524,90.1,103,222,46.4,604,695,86.9,6,10,2,1359,149,40,2,9,9,109,0,2,1859,13,9,69.2,4,30.8
"Stephan Lichtsteiner","Augsburg","SUI","DF",NA,35,21,52,19,394,600,65.7,198,244,81.1,19,71,26.8,168,237,70.9,8,8,5,421,174,9,0,0,30,165,0,5,723,9,5,55.6,4,44.4
"Steven Skrzybski","Düsseldorf","GER","FW","MF",26,10,17,48,83,126,65.9,52,64,81.3,5,10,50,26,42,61.9,6,3,1,121,5,0,0,0,9,5,0,0,203,13,5,38.5,8,61.5
"Steven Zuber","Hoffenheim","SUI","DF","FW",27,21,32,25,339,418,81.1,167,191,87.4,21,31,67.7,144,165,87.3,4,6,2,356,60,8,1,4,15,52,0,2,489,11,9,81.8,2,18.2
"Streli Mamba","Paderborn 07","GER","FW",NA,25,32,14,73,203,274,74.1,125,153,81.7,2,8,25,53,68,77.9,9,1,0,240,33,0,3,1,6,4,0,1,421,25,15,60,10,40
"Suat Serdar","Schalke 04","GER","MF",NA,22,32,65,52,359,479,74.9,161,201,80.1,35,57,61.4,149,176,84.7,11,7,0,475,2,2,6,3,1,0,0,2,761,82,53,64.6,29,35.4
"Suleiman Abdullahi","Union Berlin","NGA","FW","MF",22,2,3,10,19,42,45.2,11,20,55,1,4,25,7,14,50,1,2,1,42,0,0,0,0,8,0,0,0,63,5,2,40,3,60
"Sven Bender","Leverkusen","GER","DF",NA,30,4,91,4,2333,2565,91,785,864,90.9,182,232,78.4,1336,1413,94.6,4,3,0,2505,51,50,1,7,1,1,0,9,2884,8,7,87.5,1,12.5
"Sven Michel","Paderborn 07","GER","FW",NA,29,27,25,107,231,372,62.1,127,178,71.3,15,27,55.6,68,108,63,22,5,2,330,41,0,1,3,20,3,0,1,596,39,22,56.4,17,43.6
"Taiwo Awoniyi","Mainz 05","NGA","FW","MF",21,12,7,43,73,109,67,45,55,81.8,5,8,62.5,14,28,50,5,5,3,105,4,0,1,0,9,1,0,0,179,15,8,53.3,7,46.7
"Theodor Gebre Selassie","Werder Bremen","CZE","DF","MF",32,32,86,89,1094,1345,81.3,569,657,86.6,54,95,56.8,444,523,84.9,18,21,9,1113,232,20,0,3,37,212,0,0,1619,13,4,30.8,9,69.2
"Thiago Alcántara","Bayern Munich","ESP","MF",NA,28,27,230,43,1632,1813,90,658,707,93.1,222,274,81,701,752,93.2,20,14,0,1748,60,52,4,31,7,4,4,5,2029,83,71,85.5,12,14.5
"Thomas Delaney","Dortmund","DEN","MF",NA,27,9,28,6,490,585,83.8,247,273,90.5,35,58,60.3,188,218,86.2,1,0,0,570,12,11,2,6,1,1,0,3,696,5,4,80,1,20
"Thomas Müller","Bayern Munich","GER","MF","FW",29,75,164,308,1012,1365,74.1,520,623,83.5,79,136,58.1,356,468,76.1,83,69,28,1276,76,7,10,13,108,37,9,13,1616,29,18,62.1,11,37.9
"Thomas Pledl","Düsseldorf","GER","MF","FW",25,6,4,13,17,38,44.7,10,14,71.4,1,3,33.3,5,11,45.5,1,1,0,37,1,0,0,0,7,1,0,0,55,2,2,100,0,0
"Thorgan Hazard","Dortmund","BEL","FW","MF",26,100,95,281,938,1228,76.4,573,666,86,61,115,53,257,331,77.6,57,38,7,1113,114,10,5,14,112,23,78,1,1515,82,48,58.5,34,41.5
"Timo Becker","Schalke 04","GER","DF","MF",22,15,14,6,112,147,76.2,52,59,88.1,13,19,68.4,44,55,80,4,2,1,120,25,1,0,0,4,24,0,2,194,8,5,62.5,3,37.5
"Timo Werner","RB Leipzig","GER","FW",NA,23,156,102,365,756,1056,71.6,443,552,80.3,41,81,50.6,196,277,70.8,53,48,10,1001,53,2,2,10,84,29,3,2,1413,90,58,64.4,32,35.6
"Timothy Chandler","Eint Frankfurt","USA","DF","MF",29,25,46,91,281,468,60,133,177,75.1,34,73,46.6,108,177,61,12,19,15,400,67,5,0,6,64,62,0,1,598,9,6,66.7,3,33.3
"Tin Jedvaj","Augsburg","CRO","DF",NA,23,19,63,12,842,1154,73,299,383,78.1,111,203,54.7,416,500,83.2,7,8,2,997,154,79,0,13,16,75,0,3,1478,10,6,60,4,40
"Tobias Strobl","Gladbach","GER","MF","DF",29,1,34,3,337,387,87.1,157,170,92.4,34,55,61.8,142,150,94.7,4,5,0,377,10,9,1,3,0,1,0,0,436,5,4,80,1,20
"Tomáš Koubek","Augsburg","CZE","GK",NA,26,0,0,0,503,841,59.8,57,58,98.3,214,543,39.4,231,233,99.1,1,0,0,560,275,62,0,3,0,1,0,6,928,1,1,100,0,0
"Toni Leistner","Köln","GER","DF",NA,28,4,39,2,522,646,80.8,134,161,83.2,106,149,71.1,280,322,87,2,5,2,623,20,18,0,5,2,2,0,3,780,6,6,100,0,0
"Tony Jantschke","Gladbach","GER","DF",NA,29,10,54,15,535,665,80.5,176,207,85,72,112,64.3,280,323,86.7,7,6,1,626,39,15,1,1,6,24,0,0,810,1,1,100,0,0
"Tyler Adams","RB Leipzig","USA","MF","DF",20,11,34,49,584,703,83.1,309,349,88.5,26,45,57.8,214,245,87.3,7,10,3,626,77,21,0,5,10,56,0,0,813,10,4,40,6,60
"Uwe Hünemeier","Paderborn 07","GER","DF",NA,33,13,68,4,704,818,86.1,217,241,90,124,159,78,353,396,89.1,6,0,0,789,26,25,0,14,1,1,0,3,973,2,1,50,1,50
"Valon Berisha","Düsseldorf","KVX","MF",NA,26,10,35,54,322,396,81.3,172,195,88.2,27,42,64.3,108,124,87.1,13,9,2,372,20,5,0,6,14,7,8,4,484,3,1,33.3,2,66.7
"Vedad Ibišević","Hertha BSC","BIH","FW",NA,34,8,23,75,165,236,69.9,78,114,68.4,17,23,73.9,52,70,74.3,12,5,0,205,29,0,2,2,1,0,0,2,355,18,5,27.8,13,72.2
"Victor Sá","Wolfsburg","BRA","MF","FW",25,48,39,100,317,438,72.4,191,237,80.6,12,24,50,93,120,77.5,14,14,3,423,10,1,0,1,25,4,2,5,669,48,30,62.5,18,37.5
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,10,3,2,0,0,1,0,1,0,986,50,25,50,25,50
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,10,3,2,0,0,1,0,1,0,15,1,0,0,1,100
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,10,3,2,0,0,1,0,1,0,986,50,25,50,25,50
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,10,3,2,0,0,1,0,1,0,15,1,0,0,1,100
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,664,104,36,4,15,101,14,48,8,986,50,25,50,25,50
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,664,104,36,4,15,101,14,48,8,15,1,0,0,1,100
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,10,3,2,0,0,1,0,1,0,986,50,25,50,25,50
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,10,3,2,0,0,1,0,1,0,15,1,0,0,1,100
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,664,104,36,4,15,101,14,48,8,986,50,25,50,25,50
"Vincenzo Grifo","Freiburg","ITA","MF","FW",26,50,83,112,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,664,104,36,4,15,101,14,48,8,15,1,0,0,1,100
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,10,3,2,0,0,1,0,1,0,986,50,25,50,25,50
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,10,3,2,0,0,1,0,1,0,15,1,0,0,1,100
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,664,104,36,4,15,101,14,48,8,986,50,25,50,25,50
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,562,776,72.4,274,319,85.9,81,153,52.9,173,227,76.2,41,22,5,664,104,36,4,15,101,14,48,8,15,1,0,0,1,100
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,664,104,36,4,15,101,14,48,8,986,50,25,50,25,50
"Vincenzo Grifo","Hoffenheim","ITA","MF",NA,26,1,1,2,11,13,84.6,6,6,100,2,4,50,3,3,100,0,0,0,664,104,36,4,15,101,14,48,8,15,1,0,0,1,100
"Vladimír Darida","Hertha BSC","CZE","MF",NA,28,43,117,106,835,1162,71.9,325,392,82.9,121,216,56,365,465,78.5,49,26,11,1045,110,45,2,18,99,12,49,7,1465,36,24,66.7,12,33.3
"Wendell","Leverkusen","BRA","DF","MF",26,39,116,43,1618,1913,84.6,816,888,91.9,104,174,59.8,658,737,89.3,15,8,1,1653,249,37,1,9,31,212,0,11,2137,17,14,82.4,3,17.6
"Weston McKennie","Schalke 04","USA","MF","DF",20,34,94,71,844,1067,79.1,380,468,81.2,87,132,65.9,332,384,86.5,17,12,0,1021,41,16,3,9,9,25,0,5,1339,46,27,58.7,19,41.3
"Willi Orban","RB Leipzig","HUN","DF",NA,26,4,45,0,513,586,87.5,202,218,92.7,44,63,69.8,250,276,90.6,3,1,0,556,30,30,0,3,0,0,0,0,708,2,2,100,0,0
"William","Wolfsburg","BRA","DF",NA,24,41,73,79,628,903,69.5,306,356,86,65,133,48.9,232,329,70.5,15,18,9,682,214,5,0,13,57,204,5,7,1130,38,19,50,19,50
"Wout Weghorst","Wolfsburg","NED","FW",NA,26,22,71,173,502,806,62.3,304,446,68.2,17,31,54.8,119,189,63,37,16,0,763,39,0,4,1,8,9,0,4,1135,36,18,50,18,50
"Xaver Schlager","Wolfsburg","AUT","MF",NA,21,39,78,41,504,671,75.1,242,288,84,43,76,56.6,203,241,84.2,15,11,1,651,14,4,4,5,11,4,0,6,894,27,21,77.8,6,22.2
"Yann Sommer","Gladbach","SUI","GK",NA,30,0,0,0,1278,1548,82.6,219,223,98.2,351,604,58.1,703,711,98.9,0,0,0,1196,349,67,0,6,0,0,0,3,1616,1,1,100,0,0
"Yannick Gerhardt","Wolfsburg","GER","MF",NA,25,19,42,21,293,387,75.7,140,167,83.8,29,43,67.4,114,146,78.1,6,6,2,375,11,5,1,2,15,4,2,1,499,11,6,54.5,5,45.5
"Yannik Keitel","Freiburg","GER","MF",NA,19,1,5,2,47,58,81,16,19,84.2,8,11,72.7,23,25,92,1,0,0,56,2,1,0,3,0,0,0,0,82,2,2,100,0,0
"Yunus Mallı","Union Berlin","TUR","MF","FW",27,14,17,28,144,205,70.2,80,107,74.8,3,10,30,42,56,75,6,2,2,196,8,0,0,0,10,1,3,1,281,12,8,66.7,4,33.3
"Yussuf Poulsen","RB Leipzig","DEN","FW",NA,25,23,28,120,223,336,66.4,125,171,73.1,7,13,53.8,62,84,73.8,17,12,1,310,22,2,2,0,9,2,0,4,512,24,15,62.5,9,37.5
"Yuya Osako","Werder Bremen","JPN","FW","MF",29,29,80,135,474,643,73.7,266,327,81.3,42,64,65.6,133,173,76.9,29,13,2,612,29,3,4,2,16,1,0,2,875,44,27,61.4,17,38.6
"Yvon Mvogo","RB Leipzig","SUI","GK",NA,25,0,0,0,70,81,86.4,13,13,100,12,22,54.5,44,44,100,0,0,0,64,16,6,0,0,0,0,0,1,84,1,1,100,0,0
