"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,67,7,0,0,0,11,0,0,0,110,7,3,42.9,4,57.1
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,67,7,0,0,0,11,0,0,0,115,8,4,50,4,50
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,62,6,0,0,0,5,1,1,2,110,7,3,42.9,4,57.1
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,62,6,0,0,0,5,1,1,2,115,8,4,50,4,50
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,62,6,0,0,0,5,1,1,2,110,7,3,42.9,4,57.1
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,62,6,0,0,0,5,1,1,2,115,8,4,50,4,50
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,67,7,0,0,0,11,0,0,0,110,7,3,42.9,4,57.1
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,67,7,0,0,0,11,0,0,0,115,8,4,50,4,50
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,67,7,0,0,0,11,0,0,0,110,7,3,42.9,4,57.1
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,45,70,64.3,22,28,78.6,2,5,40,16,26,61.5,2,1,0,67,7,0,0,0,11,0,0,0,115,8,4,50,4,50
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,62,6,0,0,0,5,1,1,2,110,7,3,42.9,4,57.1
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,62,6,0,0,0,5,1,1,2,115,8,4,50,4,50
"Manu García","Alavés","ESP","MF",NA,23,23,79,30,437,578,75.6,207,240,86.3,72,131,55,150,179,83.8,19,13,4,502,73,40,2,22,43,6,19,3,693,45,32,71.1,13,28.9
"Manu Morlanes","Espanyol","ESP","MF",NA,22,21,81,6,561,657,85.4,263,284,92.6,47,71,66.2,225,252,89.3,6,4,2,625,28,25,0,6,6,2,1,4,773,15,13,86.7,2,13.3
"Manu Sánchez","Osasuna","ESP","DF",NA,20,43,97,117,868,1164,74.6,486,544,89.3,51,125,40.8,300,402,74.6,19,33,16,923,239,6,1,6,70,233,0,2,1421,45,24,53.3,21,46.7
"Manu Trigueros","Villarreal","ESP","MF","FW",29,30,185,96,965,1224,78.8,481,543,88.6,77,140,55,365,440,83,23,32,2,1165,50,33,25,5,19,6,6,9,1434,15,8,53.3,7,46.7
"Manu Vallejo","Valencia","ESP","FW","MF",24,2,1,6,81,114,71.1,42,50,84,9,19,47.4,28,35,80,4,2,1,30,9,0,0,0,8,2,5,0,169,10,1,10,9,90
"Manu Vallejo","Alavés","ESP","MF","FW",24,5,8,25,23,39,59,10,15,66.7,3,7,42.9,6,10,60,1,1,1,93,21,6,0,1,13,2,3,0,169,10,1,10,9,90
"Manu Vallejo","Alavés","ESP","MF","FW",24,5,8,25,81,114,71.1,42,50,84,9,19,47.4,28,35,80,4,2,1,93,21,6,0,1,13,2,3,0,169,10,1,10,9,90
"Manu Vallejo","Alavés","ESP","MF","FW",24,5,8,25,23,39,59,10,15,66.7,3,7,42.9,6,10,60,1,1,1,30,9,0,0,0,8,2,5,0,169,10,1,10,9,90
"Manu Vallejo","Valencia","ESP","FW","MF",24,2,1,6,23,39,59,10,15,66.7,3,7,42.9,6,10,60,1,1,1,30,9,0,0,0,8,2,5,0,169,10,1,10,9,90
"Manu Vallejo","Valencia","ESP","FW","MF",24,2,1,6,81,114,71.1,42,50,84,9,19,47.4,28,35,80,4,2,1,93,21,6,0,1,13,2,3,0,169,10,1,10,9,90
"Manu Vallejo","Alavés","ESP","MF","FW",24,5,8,25,81,114,71.1,42,50,84,9,19,47.4,28,35,80,4,2,1,30,9,0,0,0,8,2,5,0,169,10,1,10,9,90
"Manu Vallejo","Valencia","ESP","FW","MF",24,2,1,6,23,39,59,10,15,66.7,3,7,42.9,6,10,60,1,1,1,93,21,6,0,1,13,2,3,0,169,10,1,10,9,90
"Marc Bartra","Betis","ESP","DF",NA,30,14,59,5,926,1131,81.9,302,328,92.1,96,208,46.2,521,573,90.9,4,2,0,1089,34,32,2,23,0,2,0,8,1397,8,7,87.5,1,12.5
"Marc Cucurella","Getafe","ESP","MF","DF",23,2,2,3,15,21,71.4,11,11,100,1,4,25,3,5,60,1,0,0,18,3,1,0,0,2,0,2,0,24,1,1,100,0,0
"Marc Pubill","Levante","ESP","DF","MF",18,10,11,28,209,269,77.7,108,127,85,16,29,55.2,80,93,86,6,6,2,212,56,5,0,0,15,51,0,1,337,10,4,40,6,60
"Marc-André ter Stegen","Barcelona","GER","GK",NA,29,0,2,0,1113,1281,86.9,242,245,98.8,300,447,67.1,564,577,97.7,1,0,0,1014,263,57,0,2,0,1,0,4,1335,2,2,100,0,0
"Marcelo","Real Madrid","BRA","DF",NA,33,17,47,47,385,466,82.6,203,220,92.3,23,52,44.2,145,166,87.3,9,10,4,424,41,5,1,10,29,36,0,1,510,10,9,90,1,10
"Marcelo Saracchi","Levante","URU","DF",NA,23,4,8,14,86,107,80.4,35,43,81.4,14,17,82.4,32,37,86.5,6,5,2,88,19,1,1,1,7,17,1,0,132,2,2,100,0,0
"Marco Asensio","Real Madrid","ESP","FW","MF",25,56,80,143,731,894,81.8,415,452,91.8,55,102,53.9,221,261,84.7,31,19,2,809,80,14,0,14,71,16,45,5,1068,40,27,67.5,13,32.5
"Marcos Acuña","Sevilla","ARG","DF",NA,29,73,131,153,1543,1963,78.6,662,722,91.7,219,392,55.9,640,767,83.4,43,43,27,1624,333,63,3,30,178,230,40,6,2184,66,44,66.7,22,33.3
"Marcos André","Valencia","BRA","FW","MF",24,19,20,62,122,184,66.3,63,81,77.8,6,14,42.9,46,65,70.8,13,6,0,173,8,0,2,2,3,2,0,3,339,33,14,42.4,19,57.6
"Marcos Llorente","Atlético Madrid","ESP","MF","DF",26,63,81,181,1055,1327,79.5,612,690,88.7,66,110,60,289,378,76.5,26,29,10,1158,163,0,1,6,71,161,0,6,1588,30,19,63.3,11,36.7
"Mariano","Real Madrid","DOM","FW",NA,27,10,5,19,42,61,68.9,26,32,81.3,3,7,42.9,11,15,73.3,6,4,0,54,7,0,2,1,1,0,0,0,96,10,6,60,4,40
"Mario Gaspar","Villarreal","ESP","DF",NA,30,6,22,22,295,370,79.7,159,176,90.3,20,43,46.5,111,132,84.1,5,5,2,303,65,9,0,4,4,56,0,2,428,4,3,75,1,25
"Mario Gila","Real Madrid","ESP","DF",NA,20,0,1,0,19,22,86.4,11,11,100,0,2,0,8,9,88.9,0,0,0,21,1,0,0,0,0,0,0,0,24,1,1,100,0,0
"Mario Hermoso","Atlético Madrid","ESP","DF",NA,26,38,123,21,1115,1297,86,502,542,92.6,139,209,66.5,447,491,91,9,13,5,1177,115,31,0,43,24,84,0,5,1479,11,8,72.7,3,27.3
"Mario Hernández","Rayo Vallecano","ESP","DF","FW",22,4,15,10,139,208,66.8,70,84,83.3,9,33,27.3,56,78,71.8,2,5,2,161,46,3,1,0,15,43,0,1,251,6,2,33.3,4,66.7
"Mario Suárez","Rayo Vallecano","ESP","DF",NA,34,5,24,2,257,331,77.6,74,93,79.6,37,68,54.4,142,161,88.2,1,0,0,318,12,12,0,2,0,0,0,1,408,6,4,66.7,2,33.3
"Martín","Cádiz","ESP","MF",NA,22,1,5,0,34,48,70.8,20,22,90.9,6,12,50,8,12,66.7,1,1,0,46,2,1,0,0,3,0,1,0,60,1,1,100,0,0
"Martin Agirregabiria","Alavés","ESP","DF",NA,25,15,57,40,547,792,69.1,279,349,79.9,44,110,40,216,294,73.5,14,20,12,610,179,6,0,5,45,172,1,3,966,19,14,73.7,5,26.3
"Martin Braithwaite","Barcelona","DEN","FW",NA,30,5,4,24,44,56,78.6,29,35,82.9,1,1,100,10,14,71.4,2,1,0,54,2,1,0,1,2,0,0,0,82,3,2,66.7,1,33.3
"Martín Cáceres","Levante","URU","DF",NA,34,9,31,5,287,353,81.3,119,128,93,35,61,57.4,130,155,83.9,3,3,1,339,14,9,0,14,4,5,0,0,395,1,1,100,0,0
"Martín Merquelanz","Rayo Vallecano","ESP","FW","MF",26,5,9,9,48,69,69.6,22,28,78.6,5,11,45.5,18,20,90,7,6,2,60,9,4,0,1,12,0,5,0,94,10,3,30,7,70
"Martín Montoya","Betis","ESP","DF",NA,30,9,31,33,251,317,79.2,140,162,86.4,13,26,50,91,115,79.1,3,4,1,274,43,5,0,5,13,38,0,0,396,1,0,0,1,100
"Martin Valjent","Mallorca","SVK","DF",NA,25,25,70,5,1113,1378,80.8,398,438,90.9,163,306,53.3,529,590,89.7,6,2,0,1289,83,77,0,18,3,6,0,6,1697,6,4,66.7,2,33.3
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,22,24,129,23,1245,1459,85.3,581,641,90.6,114,166,68.7,511,577,88.6,15,9,0,1430,25,24,2,11,2,1,0,4,1744,24,17,70.8,7,29.2
"Matheus Cunha","Atlético Madrid","BRA","FW",NA,22,16,20,61,151,216,69.9,89,109,81.7,9,13,69.2,38,55,69.1,8,8,0,203,12,0,5,1,7,2,0,1,382,12,7,58.3,5,41.7
"Mathías Olivera","Getafe","URU","DF",NA,23,73,101,95,1017,1430,71.1,596,707,84.3,61,133,45.9,329,488,67.4,31,22,10,1094,332,21,0,6,63,311,0,4,1859,54,27,50,27,50
"Matias Arezo","Granada","URU","FW","MF",18,4,3,14,18,38,47.4,13,20,65,0,1,0,4,11,36.4,6,1,0,35,3,1,0,0,4,1,0,0,68,5,2,40,3,60
"Mauro Arambarri","Getafe","URU","MF",NA,25,32,79,47,933,1266,73.7,347,418,83,200,325,61.5,364,456,79.8,45,8,5,1104,157,88,0,32,116,2,66,5,1563,50,32,64,18,36
"Maxi Gómez","Valencia","URU","FW",NA,24,22,32,91,254,411,61.8,152,226,67.3,15,30,50,72,107,67.3,18,11,2,392,15,0,2,4,19,2,0,4,601,18,5,27.8,13,72.2
"Maxime Gonalons","Granada","FRA","MF",NA,32,13,73,6,550,657,83.7,218,245,89,73,102,71.6,249,278,89.6,13,3,0,638,19,18,0,11,6,0,0,0,830,21,14,66.7,7,33.3
"Memphis","Barcelona","NED","FW",NA,27,83,72,239,705,945,74.6,454,518,87.6,52,119,43.7,136,195,69.7,45,31,9,784,154,37,2,7,125,4,89,7,1183,74,45,60.8,29,39.2
"Mickael Malsa","Levante","MTQ","MF",NA,25,7,53,11,434,538,80.7,204,229,89.1,44,84,52.4,180,202,89.1,10,5,0,524,13,11,4,4,0,2,0,1,675,8,7,87.5,1,12.5
"Miguel","Alavés","ESP","FW","MF",21,17,6,62,103,161,64,65,81,80.2,2,6,33.3,34,43,79.1,5,2,1,149,10,0,0,0,6,1,0,2,275,25,13,52,12,48
"Miguel Gutiérrez","Real Madrid","ESP","DF",NA,20,9,18,10,165,182,90.7,81,84,96.4,20,26,76.9,59,64,92.2,3,5,2,156,26,4,0,4,9,22,0,0,204,9,6,66.7,3,33.3
"Miguel Juan Llambrich","Espanyol","ESP","DF",NA,25,1,1,7,34,47,72.3,16,19,84.2,0,1,0,18,23,78.3,0,0,0,39,8,0,0,0,1,8,0,0,60,3,2,66.7,1,33.3
"Mikel Balenziaga","Athletic Club","ESP","DF",NA,33,29,68,66,765,1013,75.5,430,484,88.8,48,112,42.9,256,349,73.4,8,13,7,794,217,20,0,5,51,197,0,2,1225,12,6,50,6,50
"Mikel Merino","Real Sociedad","ESP","MF",NA,25,30,204,92,1351,1768,76.4,699,832,84,119,206,57.8,462,576,80.2,31,41,6,1724,30,27,13,13,23,3,0,14,2147,47,28,59.6,19,40.4
"Mikel Oyarzabal","Real Sociedad","ESP","FW","MF",24,51,46,144,416,637,65.3,229,277,82.7,38,101,37.6,130,182,71.4,39,21,4,530,101,31,2,4,110,10,57,6,830,43,22,51.2,21,48.8
"Mikel Vesga","Athletic Club","ESP","MF",NA,28,16,95,15,551,719,76.6,239,289,82.7,57,101,56.4,233,273,85.3,12,12,2,709,8,7,1,11,12,0,0,2,880,15,9,60,6,40
"Milutin Osmajić","Cádiz","MNE","FW","MF",22,1,1,6,25,48,52.1,15,28,53.6,1,2,50,4,8,50,0,0,0,43,5,0,0,0,2,0,0,0,85,5,2,40,3,60
"Mircea Ţîrlea","Alavés","ROU","DF",NA,21,0,0,0,12,15,80,6,7,85.7,1,2,50,4,4,100,0,0,0,8,7,1,0,0,2,6,0,0,17,3,2,66.7,1,33.3
"Moi Gómez","Villarreal","ESP","MF","FW",27,26,71,83,474,596,79.5,266,287,92.7,35,59,59.3,163,208,78.4,19,20,6,559,34,4,4,5,33,3,24,3,697,22,13,59.1,9,40.9
"Monchu","Granada","ESP","MF",NA,21,8,33,12,271,340,79.7,144,167,86.2,29,43,67.4,92,116,79.3,3,5,2,327,13,8,0,3,6,2,3,0,418,10,6,60,4,40
"Mouctar Diakhaby","Valencia","GUI","DF",NA,24,18,51,7,540,726,74.4,146,186,78.5,95,189,50.3,293,338,86.7,4,2,1,688,38,31,0,10,5,1,0,0,975,19,13,68.4,6,31.6
"Munir El Haddadi","Sevilla","MAR","FW","MF",25,3,15,28,102,133,76.7,56,63,88.9,5,8,62.5,34,44,77.3,7,6,2,130,2,0,0,2,6,2,0,1,205,8,2,25,6,75
"Myrto Uzuni","Granada","ALB","FW","MF",26,14,12,37,145,214,67.8,74,97,76.3,10,20,50,47,69,68.1,7,4,2,198,16,2,0,0,15,11,3,0,335,22,9,40.9,13,59.1
"Nabil Fekir","Betis","FRA","MF",NA,28,117,171,231,1207,1507,80.1,683,742,92,119,230,51.7,332,411,80.8,84,43,10,1279,220,72,9,7,173,8,133,8,1883,123,82,66.7,41,33.3
"Nacho","Real Madrid","ESP","DF",NA,31,15,59,10,962,1047,91.9,436,461,94.6,71,90,78.9,429,454,94.5,8,3,2,970,75,23,0,5,11,42,0,2,1198,4,2,50,2,50
"Nacho Vidal","Osasuna","ESP","DF",NA,26,31,93,80,1069,1514,70.6,486,583,83.4,112,215,52.1,444,615,72.2,21,29,9,1142,365,17,1,4,71,348,0,7,1924,48,23,47.9,25,52.1
"Nahuel Tenaglia","Alavés","ARG","DF",NA,25,17,42,15,305,485,62.9,146,188,77.7,31,90,34.4,124,179,69.3,3,9,3,369,116,2,0,2,24,114,0,0,642,11,7,63.6,4,36.4
"Naïs Djouahra","Real Sociedad","FRA","FW","MF",21,14,5,18,63,95,66.3,46,57,80.7,1,11,9.1,12,21,57.1,4,1,0,92,3,0,0,0,15,1,2,0,131,7,3,42.9,4,57.1
"Nemanja Maksimović","Getafe","SRB","MF",NA,26,28,51,44,661,865,76.4,390,460,84.8,36,64,56.3,205,269,76.2,19,7,1,836,22,7,1,5,13,11,1,7,1186,16,10,62.5,6,37.5
"Nemanja Radoja","Levante","SRB","MF",NA,28,9,25,23,384,460,83.5,210,230,91.3,25,40,62.5,137,154,89,7,4,1,451,9,5,0,4,5,1,0,0,601,16,11,68.8,5,31.3
"Néstor Araujo","Celta Vigo","MEX","DF",NA,29,47,83,3,1326,1555,85.3,399,443,90.1,156,253,61.7,752,814,92.4,2,3,1,1509,41,38,0,8,3,3,0,5,1785,8,5,62.5,3,37.5
"Nico Ribaudo","Espanyol","ESP","MF","FW",20,40,54,74,368,432,85.2,216,237,91.1,32,41,78,109,129,84.5,13,9,1,417,14,4,1,5,16,3,7,1,570,39,23,59,16,41
"Nico Williams","Athletic Club","ESP","MF",NA,19,82,27,147,315,455,69.2,198,225,88,9,28,32.1,83,140,59.3,16,17,7,443,8,0,1,0,58,4,4,4,693,90,44,48.9,46,51.1
"Nicolás González","Barcelona","ESP","MF",NA,19,37,65,45,611,686,89.1,329,359,91.6,26,34,76.5,214,232,92.2,13,5,0,670,13,10,3,3,7,3,0,3,833,43,34,79.1,9,20.9
"Nicolas Jackson","Villarreal","SEN","FW","MF",20,6,4,20,38,51,74.5,24,28,85.7,1,2,50,8,11,72.7,3,1,0,49,2,0,0,1,1,0,0,0,78,6,4,66.7,2,33.3
"Nicolás Serrano","Athletic Club","ESP","MF","FW",18,13,7,26,86,129,66.7,47,51,92.2,4,18,22.2,30,40,75,3,4,3,116,11,2,0,0,22,2,5,2,181,7,4,57.1,3,42.9
"Nikola Maraš","Rayo Vallecano","SRB","DF",NA,25,5,22,0,370,457,81,119,136,87.5,39,73,53.4,208,240,86.7,3,0,0,441,15,14,0,2,0,1,0,1,568,1,1,100,0,0
"Nikola Vukčević","Levante","MNE","MF",NA,29,2,9,0,60,73,82.2,31,36,86.1,0,2,0,26,28,92.9,2,0,0,72,1,1,0,0,0,0,0,0,91,1,1,100,0,0
"Njegoš Petrović","Granada","SRB","MF",NA,22,3,33,14,266,338,78.7,136,161,84.5,23,31,74.2,88,112,78.6,3,2,0,332,5,3,1,2,5,2,0,1,445,16,10,62.5,6,37.5
"Nolito","Celta Vigo","ESP","MF",NA,34,10,73,66,418,552,75.7,203,243,83.5,35,59,59.3,164,208,78.8,15,23,2,534,17,6,5,3,18,5,5,1,709,22,13,59.1,9,40.9
"Oier Sanjurjo","Osasuna","ESP","MF",NA,35,3,34,25,228,324,70.4,120,161,74.5,27,44,61.4,73,98,74.5,2,9,2,320,3,0,0,1,11,3,0,1,388,3,2,66.7,1,33.3
"Oier Zarraga","Athletic Club","ESP","MF",NA,22,24,74,37,378,491,77,166,203,81.8,24,46,52.2,167,205,81.5,5,7,0,484,5,4,1,4,19,1,0,2,625,8,4,50,4,50
"Oihan Sancet","Athletic Club","ESP","FW",NA,21,28,76,152,347,450,77.1,207,246,84.1,20,29,69,89,128,69.5,27,26,2,437,12,1,10,7,10,3,1,1,634,37,23,62.2,14,37.8
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,79,1,1,0,1,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,79,1,1,0,1,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,192,3,3,0,3,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,192,3,3,0,3,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,79,1,1,0,1,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,79,1,1,0,1,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,192,3,3,0,3,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,192,3,3,0,3,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,192,3,3,0,3,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,192,3,3,0,3,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,192,3,3,0,3,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,192,3,3,0,3,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,79,1,1,0,1,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,5,0,155,195,79.5,63,70,90,17,35,48.6,75,88,85.2,0,2,0,79,1,1,0,1,0,0,0,0,247,5,5,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,79,1,1,0,1,0,0,0,0,96,2,2,100,0,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,2,8,2,72,80,90,39,43,90.7,3,5,60,25,27,92.6,0,0,0,79,1,1,0,1,0,0,0,0,247,5,5,100,0,0
"Óliver Torres","Sevilla","ESP","MF","FW",26,24,76,52,523,656,79.7,259,291,89,81,128,63.3,168,202,83.2,12,11,4,624,29,9,3,12,25,12,5,3,773,26,15,57.7,11,42.3
"Omar Alderete","Valencia","PAR","DF",NA,24,17,89,3,580,961,60.4,153,200,76.5,141,350,40.3,276,378,73,4,7,0,899,57,52,0,41,4,2,0,5,1292,14,13,92.9,1,7.1
"Omar Mascarell","Elche","EQG","MF",NA,28,12,92,7,1051,1234,85.2,457,501,91.2,131,191,68.6,435,485,89.7,7,4,0,1189,45,42,2,15,5,2,0,0,1512,16,12,75,4,25
"Orbelín Pineda","Celta Vigo","MEX","MF","FW",25,1,12,4,57,66,86.4,30,33,90.9,4,5,80,18,20,90,1,2,0,63,2,2,0,1,0,0,0,1,84,2,1,50,1,50
"Óscar de Marcos","Athletic Club","ESP","DF",NA,32,42,92,91,867,1145,75.7,497,560,88.8,60,118,50.8,289,380,76.1,18,19,8,890,252,25,0,4,48,227,0,3,1291,13,4,30.8,9,69.2
"Óscar Duarte","Levante","CRC","DF",NA,32,1,44,1,807,970,83.2,251,273,91.9,130,193,67.4,412,474,86.9,3,0,0,918,47,43,0,4,0,0,0,5,1175,2,1,50,1,50
"Óscar Gil","Espanyol","ESP","DF",NA,24,23,30,75,610,738,82.7,344,383,89.8,32,61,52.5,206,240,85.8,16,9,6,581,156,14,0,4,38,142,0,1,972,27,13,48.1,14,51.9
"Óscar Melendo","Espanyol","ESP","MF","FW",23,18,66,26,392,436,89.9,205,214,95.8,22,31,71,141,154,91.6,18,14,1,421,12,2,3,1,4,3,1,3,512,18,15,83.3,3,16.7
"Óscar Mingueza","Barcelona","ESP","DF",NA,22,13,43,40,652,754,86.5,320,340,94.1,53,84,63.1,252,289,87.2,9,13,8,678,76,7,2,1,32,68,0,0,841,7,6,85.7,1,14.3
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,385,43,25,2,9,43,4,14,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,385,43,25,2,9,43,4,14,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,385,43,25,2,9,43,4,14,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,385,43,25,2,9,43,4,14,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,197,16,3,1,5,15,1,12,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,197,16,3,1,5,15,1,12,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,197,16,3,1,5,15,1,12,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,197,16,3,1,5,15,1,12,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,197,16,3,1,5,15,1,12,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,316,429,73.7,165,206,80.1,44,80,55,95,120,79.2,11,11,3,197,16,3,1,5,15,1,12,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,197,16,3,1,5,15,1,12,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,197,16,3,1,5,15,1,12,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,385,43,25,2,9,43,4,14,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,13,22,39,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,385,43,25,2,9,43,4,14,1,276,20,12,60,8,40
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,385,43,25,2,9,43,4,14,1,537,19,10,52.6,9,47.4
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,19,36,31,168,214,78.5,95,108,88,20,33,60.6,49,62,79,5,4,2,385,43,25,2,9,43,4,14,1,276,20,12,60,8,40
